method,url,headers,body,user_agent,label
PUT,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST,/api/v1/orders,Host: example.com; Accept: */*,username=user990&password=pass556,Mozilla/5.0 (Linux; Android 11),0
GET,/admin?q=' OR 1=1--,Host: example.com; Accept: */*,,Nmap Scripting Engine,1
DELETE,/admin,Host: example.com; Accept: */*,input=http://169.254.169.254/latest/meta-data,curl/7.68.0,1
PUT,/index.php,Host: example.com; Accept: */*,input=<img src=x onerror=alert(1)>,Nmap Scripting Engine,1
PUT,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
GET,/checkout,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/search,Host: example.com; Accept: */*,"input="" onmouseover=alert(1) """,sqlmap/1.5.2,1
POST,/checkout,Host: example.com; Accept: */*,username=user447&password=pass142,Mozilla/5.0 (Linux; Android 11),0
PUT,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/search,Host: example.com; Accept: */*,input=http://169.254.169.254/latest/meta-data,Nmap Scripting Engine,1
PUT,/,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
PUT,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
DELETE,/products,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
POST,/admin,Host: example.com; Accept: */*,input=admin'--,curl/7.68.0,1
DELETE,/search,Host: example.com; Accept: */*,input=| cat /etc/passwd,Nikto/2.1.6,1
DELETE,/products?id=123,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/admin?q=admin'--,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
DELETE,/search,Host: example.com; Accept: */*,input=admin'--,sqlmap/1.5.2,1
DELETE,/search,Host: example.com; Accept: */*,input=' OR 'x'='x,curl/7.68.0,1
PUT,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/login,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",curl/7.68.0,1
PUT,/api/v1/users,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/api/v1/users,Host: example.com; Accept: */*,input=<img src=x onerror=alert(1)>,Nmap Scripting Engine,1
PUT,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
PUT,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET,/admin?q=<img src=x onerror=alert(1)>,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
POST,/login,Host: example.com; Accept: */*,input=http://127.0.0.1:8080/admin,sqlmap/1.5.2,1
PUT,/login,Host: example.com; Accept: */*,input=admin'--,Nikto/2.1.6,1
POST,/search,Host: example.com; Accept: */*,"input="" onmouseover=alert(1) """,curl/7.68.0,1
PUT,/api/v1/users,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
POST,/api/v1/users,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",sqlmap/1.5.2,1
PUT,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
PUT,/index.php,Host: example.com; Accept: */*,input=<script>alert(1)</script>,curl/7.68.0,1
PUT,/index.php,Host: example.com; Accept: */*,input=http://169.254.169.254/latest/meta-data,curl/7.68.0,1
GET,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/login,Host: example.com; Accept: */*,input=' OR 'x'='x,Nikto/2.1.6,1
DELETE,/checkout,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/login,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",Nikto/2.1.6,1
DELETE,/products?id=123,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/login,Host: example.com; Accept: */*,input=&& whoami,Nmap Scripting Engine,1
GET,/products?id=123,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
GET,"/index.php?q="" onmouseover=alert(1) """,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
GET,/admin?q=<script>alert(1)</script>,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
POST,/login,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",curl/7.68.0,1
DELETE,/api/v1/users,Host: example.com; Accept: */*,input=<img src=x onerror=alert(1)>,Nikto/2.1.6,1
PUT,/search,Host: example.com; Accept: */*,input=&& whoami,curl/7.68.0,1
GET,/index.php?q=' OR 'x'='x,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
POST,/admin,Host: example.com; Accept: */*,input=<script>alert(1)</script>,Nmap Scripting Engine,1
PUT,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/search,Host: example.com; Accept: */*,input=http://169.254.169.254/latest/meta-data,Nikto/2.1.6,1
DELETE,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/admin,Host: example.com; Accept: */*,input=' OR 1=1--,Nmap Scripting Engine,1
POST,/products,Host: example.com; Accept: */*,username=user103&password=pass352,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
POST,/api/v1/users,Host: example.com; Accept: */*,input=http://127.0.0.1:8080/admin,sqlmap/1.5.2,1
POST,/api/v1/users,Host: example.com; Accept: */*,username=user65&password=pass703,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/search?q=; ls -la,Host: example.com; Accept: */*,,Nikto/2.1.6,1
GET,/api/v1/users?q=..\..\..\windows\system32,Host: example.com; Accept: */*,,Nmap Scripting Engine,1
PUT,/index.php,Host: example.com; Accept: */*,input=| cat /etc/passwd,curl/7.68.0,1
PUT,/index.php,Host: example.com; Accept: */*,input=<script>alert(1)</script>,sqlmap/1.5.2,1
PUT,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
GET,/login?q=' OR 'x'='x,Host: example.com; Accept: */*,,Nikto/2.1.6,1
GET,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/home,Host: example.com; Accept: */*,username=user140&password=pass55,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/api/v1/users,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/products?id=123,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/api/v1/users,Host: example.com; Accept: */*,input=http://169.254.169.254/latest/meta-data,curl/7.68.0,1
PUT,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
PUT,/api/v1/users,Host: example.com; Accept: */*,input=..\..\..\windows\system32,Nikto/2.1.6,1
DELETE,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
POST,/home,Host: example.com; Accept: */*,username=user642&password=pass100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
PUT,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
PUT,/admin,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",Nmap Scripting Engine,1
POST,/cart,Host: example.com; Accept: */*,username=user282&password=pass358,Mozilla/5.0 (Linux; Android 11),0
GET,/api/v1/users,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
POST,/search,Host: example.com; Accept: */*,input=<img src=x onerror=alert(1)>,Nikto/2.1.6,1
POST,/login,Host: example.com; Accept: */*,username=user678&password=pass264,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
POST,/cart,Host: example.com; Accept: */*,username=user940&password=pass462,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET,/admin?q=' OR 1=1--,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
POST,/admin,Host: example.com; Accept: */*,input=admin'--,sqlmap/1.5.2,1
DELETE,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
GET,/products?id=123,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
GET,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,"/login?q="" onmouseover=alert(1) """,Host: example.com; Accept: */*,,curl/7.68.0,1
GET,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
DELETE,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
DELETE,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST,/api/v1/users,Host: example.com; Accept: */*,input=| cat /etc/passwd,curl/7.68.0,1
GET,"/search?q="" onmouseover=alert(1) """,Host: example.com; Accept: */*,,curl/7.68.0,1
GET,/api/v1/users?q=&& whoami,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
POST,/login,Host: example.com; Accept: */*,input=| cat /etc/passwd,sqlmap/1.5.2,1
PUT,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/api/v1/users,Host: example.com; Accept: */*,input=..\..\..\windows\system32,sqlmap/1.5.2,1
POST,/products?id=123,Host: example.com; Accept: */*,username=user405&password=pass239,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST,/,Host: example.com; Accept: */*,username=user463&password=pass470,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET,/api/v1/users?q=' OR 1=1--,Host: example.com; Accept: */*,,Nikto/2.1.6,1
DELETE,/admin,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",curl/7.68.0,1
DELETE,/checkout,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
PUT,/search,Host: example.com; Accept: */*,input=..\..\..\windows\system32,curl/7.68.0,1
GET,/api/v1/users?q=; ls -la,Host: example.com; Accept: */*,,Nikto/2.1.6,1
POST,/blog/article-1,Host: example.com; Accept: */*,username=user279&password=pass666,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST,/search,Host: example.com; Accept: */*,input=| cat /etc/passwd,Nmap Scripting Engine,1
DELETE,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
POST,/api/v1/users,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",Nikto/2.1.6,1
DELETE,/admin,Host: example.com; Accept: */*,input=<script>alert(1)</script>,sqlmap/1.5.2,1
POST,/profile,Host: example.com; Accept: */*,username=user912&password=pass443,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/,Host: example.com; Accept: */*,username=user394&password=pass927,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET,/products?id=123,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
PUT,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET,/products,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
GET,/admin?q=' OR 'x'='x,Host: example.com; Accept: */*,,Nikto/2.1.6,1
DELETE,/api/v1/users,Host: example.com; Accept: */*,input=' OR 'x'='x,Nikto/2.1.6,1
DELETE,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/products,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/api/v1/users,Host: example.com; Accept: */*,input=admin'--,curl/7.68.0,1
DELETE,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
DELETE,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/products,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/login,Host: example.com; Accept: */*,input=&& whoami,Nmap Scripting Engine,1
POST,/checkout,Host: example.com; Accept: */*,username=user28&password=pass475,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
PUT,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/checkout,Host: example.com; Accept: */*,username=user569&password=pass609,Mozilla/5.0 (Linux; Android 11),0
POST,/index.php,Host: example.com; Accept: */*,input=&& whoami,sqlmap/1.5.2,1
PUT,/products,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
POST,/blog/article-1,Host: example.com; Accept: */*,username=user644&password=pass751,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/api/v1/users,Host: example.com; Accept: */*,input=../../../../etc/passwd,sqlmap/1.5.2,1
GET,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/products?id=123,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
GET,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
POST,/,Host: example.com; Accept: */*,username=user256&password=pass305,Mozilla/5.0 (Linux; Android 11),0
PUT,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/index.php,Host: example.com; Accept: */*,input=| cat /etc/passwd,curl/7.68.0,1
PUT,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/login?q=admin'--,Host: example.com; Accept: */*,,Nikto/2.1.6,1
PUT,/admin,Host: example.com; Accept: */*,input=<img src=x onerror=alert(1)>,Nmap Scripting Engine,1
DELETE,/checkout,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
GET,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
PUT,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
GET,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST,/home,Host: example.com; Accept: */*,username=user383&password=pass149,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
PUT,/search,Host: example.com; Accept: */*,input=admin'--,sqlmap/1.5.2,1
DELETE,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
PUT,/api/v1/users,Host: example.com; Accept: */*,input=' OR 'x'='x,Nikto/2.1.6,1
DELETE,/api/v1/users,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",curl/7.68.0,1
PUT,/api/v1/users,Host: example.com; Accept: */*,input=http://127.0.0.1:8080/admin,sqlmap/1.5.2,1
POST,/checkout,Host: example.com; Accept: */*,username=user66&password=pass657,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/cart,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
POST,/,Host: example.com; Accept: */*,username=user367&password=pass444,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
DELETE,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
POST,/search,Host: example.com; Accept: */*,input=' OR 1=1--,sqlmap/1.5.2,1
PUT,/products,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
GET,/api/v1/users?q=../../../../etc/passwd,Host: example.com; Accept: */*,,Nmap Scripting Engine,1
POST,/checkout,Host: example.com; Accept: */*,username=user947&password=pass305,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/search?q=phone,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
POST,/api/v1/users,Host: example.com; Accept: */*,input=<script>alert(1)</script>,Nikto/2.1.6,1
GET,/products,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
PUT,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
PUT,/checkout,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/api/v1/users,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",Nmap Scripting Engine,1
POST,/search?q=phone,Host: example.com; Accept: */*,username=user862&password=pass925,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/search,Host: example.com; Accept: */*,"input="" onmouseover=alert(1) """,Nikto/2.1.6,1
DELETE,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
POST,/index.php,Host: example.com; Accept: */*,input=../../../../etc/passwd,Nikto/2.1.6,1
DELETE,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
GET,/search?q=' OR 'x'='x,Host: example.com; Accept: */*,,Nikto/2.1.6,1
POST,/login,Host: example.com; Accept: */*,username=user652&password=pass140,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
POST,/search?q=phone,Host: example.com; Accept: */*,username=user914&password=pass122,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/api/v1/users,Host: example.com; Accept: */*,"input=' UNION SELECT NULL,NULL--",curl/7.68.0,1
POST,/search,Host: example.com; Accept: */*,input=../../../../etc/passwd,Nmap Scripting Engine,1
PUT,/index.php,Host: example.com; Accept: */*,input=<img src=x onerror=alert(1)>,curl/7.68.0,1
DELETE,/home,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
DELETE,/api/v1/users,Host: example.com; Accept: */*,input=..\..\..\windows\system32,sqlmap/1.5.2,1
POST,/search?q=phone,Host: example.com; Accept: */*,username=user742&password=pass511,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST,/profile,Host: example.com; Accept: */*,username=user619&password=pass903,Mozilla/5.0 (Linux; Android 11),0
POST,/,Host: example.com; Accept: */*,username=user718&password=pass985,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
PUT,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
DELETE,/login,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
GET,/login?q=' OR 'x'='x,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
GET,/index.php?q=<script>alert(1)</script>,Host: example.com; Accept: */*,,sqlmap/1.5.2,1
DELETE,/api/v1/orders,Host: example.com; Accept: */*,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),0
PUT,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
GET,/,Host: example.com; Accept: */*,,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
GET,/profile,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
GET,/checkout,Host: example.com; Accept: */*,,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),0
POST,/index.php,Host: example.com; Accept: */*,input=| cat /etc/passwd,Nmap Scripting Engine,1
PUT,/search,Host: example.com; Accept: */*,input=<script>alert(1)</script>,curl/7.68.0,1
GET,/search?q=../../../../etc/passwd,Host: example.com; Accept: */*,,curl/7.68.0,1
POST,/cart,Host: example.com; Accept: */*,username=user419&password=pass549,Mozilla/5.0 (Windows NT 10.0; Win64; x64),0
PUT,/index.php,Host: example.com; Accept: */*,input=<img src=x onerror=alert(1)>,Nmap Scripting Engine,1
GET,/blog/article-1,Host: example.com; Accept: */*,,Mozilla/5.0 (Linux; Android 11),0
